E1,E1,E1,E1,E1,E1,E1,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20171205,0.075,0.075,0.087,0.087,0.081,0.1,0.1,0.106,0.1,0.1,0.106,0.175,0.356,0.4,0.281,0.5,0.1,0.113,0.1,0.069,0.075,0.069,0.075,0.069,0.075,0.069,0.075,0.075,0.081,0.087,0.069,0.075,0.075,0.075,0.1,0.138,0.212,0.188,0.256,0.237,0.481,0.45,0.131,0.125,0.131,0.1,0.075,0.069,A,,,
300,20171206,0.081,0.075,0.075,0.081,0.069,0.075,0.069,0.075,0.081,0.075,0.069,0.075,0.087,0.569,0.138,0.075,0.075,0.075,0.069,0.081,0.069,0.081,0.075,0.075,0.081,0.081,0.081,0.075,0.081,0.075,0.081,0.156,0.113,0.1,0.081,0.094,0.1,0.212,0.2,0.306,0.781,0.244,0.169,0.144,0.125,0.125,0.081,0.094,A,,,
300,20171207,0.094,0.094,0.094,0.094,0.1,0.094,0.094,0.087,0.094,0.081,0.094,0.087,0.094,0.219,0.263,0.1,0.087,0.094,0.094,0.094,0.1,0.087,0.094,0.087,0.094,0.081,0.1,0.1,0.1,0.094,0.087,0.094,0.087,0.094,0.106,0.094,0.1,0.087,0.188,0.644,0.438,0.131,0.119,0.125,0.119,0.113,0.094,0.094,A,,,
300,20171208,0.1,0.1,0.1,0.087,0.094,0.094,0.087,0.094,0.106,0.094,0.094,0.087,0.087,0.287,0.65,0.362,0.081,0.069,0.081,0.087,0.075,0.069,0.075,0.087,0.069,0.069,0.075,0.075,0.075,0.075,0.075,0.075,0.069,0.075,0.087,0.075,0.075,0.094,0.081,0.15,0.244,0.294,0.206,0.212,0.25,0.094,0.1,0.094,A,,,
300,20171209,0.069,0.075,0.069,0.087,0.075,0.069,0.075,0.069,0.075,0.069,0.075,0.1,0.075,0.194,0.281,0.319,0.344,0.294,0.375,0.319,0.719,0.269,0.225,0.281,0.531,0.294,0.225,0.237,0.231,0.269,0.263,0.194,0.313,0.388,0.481,0.269,0.463,0.487,0.331,0.594,0.6,0.613,0.606,0.131,0.113,0.106,0.094,0.094,A,,,
300,20171210,0.094,0.075,0.069,0.094,0.087,0.087,0.063,0.081,0.087,0.087,0.081,0.063,0.081,0.106,0.15,0.2,0.594,0.113,0.106,0.1,0.087,0.556,0.206,0.094,0.087,0.087,0.063,0.075,0.087,0.1,0.087,0.081,0.069,0.069,0.113,0.087,0.075,0.087,0.05,0.119,0.188,0.512,0.419,0.294,0.181,0.169,0.106,0.075,A,,,
300,20171211,0.075,0.087,0.081,0.075,0.069,0.087,0.081,0.081,0.087,0.081,0.1,0.1,0.119,0.287,0.25,0.075,0.063,0.075,0.087,0.106,0.075,0.081,0.056,0.075,0.087,0.056,0.081,0.081,0.081,0.087,0.056,0.075,0.081,0.087,0.094,0.231,0.206,0.163,0.25,0.294,0.487,0.188,0.175,0.175,0.206,0.188,0.131,0.125,A,,,
300,20171212,0.131,0.119,0.069,0.081,0.094,0.087,0.075,0.081,0.094,0.087,0.081,0.069,0.188,0.388,0.125,0.075,0.075,0.081,0.081,0.069,0.063,0.081,0.081,0.081,0.063,0.075,0.081,0.081,0.081,0.063,0.075,0.081,0.119,0.113,0.319,0.269,0.569,0.544,0.406,0.487,0.487,0.388,0.175,0.119,0.106,0.106,0.087,0.087,A,,,
300,20171213,0.081,0.069,0.087,0.087,0.087,0.063,0.081,0.087,0.094,0.056,0.113,0.075,0.194,0.362,0.331,0.075,0.069,0.087,0.087,0.081,0.069,0.081,0.087,0.094,0.063,0.081,0.087,0.087,0.069,0.081,0.094,0.287,0.313,0.306,0.362,0.444,0.537,0.531,0.569,0.781,0.65,0.25,0.188,0.163,0.188,0.188,0.169,0.113,A,,,
300,20171214,0.094,0.094,0.075,0.075,0.1,0.087,0.087,0.113,0.106,0.094,0.181,0.1,0.231,0.556,0.119,0.075,0.094,0.113,0.1,0.081,0.1,0.106,0.106,0.081,0.106,0.106,0.094,0.081,0.113,0.113,0.094,0.219,0.269,0.231,0.287,0.156,0.131,0.119,0.106,0.175,0.531,0.275,0.144,0.125,0.138,0.125,0.069,0.1,A,,,
300,20171215,0.1,0.069,0.075,0.094,0.069,0.075,0.087,0.075,0.069,0.081,0.087,0.081,0.256,0.369,0.25,0.087,0.094,0.094,0.075,0.069,0.087,0.087,0.081,0.069,0.087,0.094,0.087,0.069,0.075,0.131,0.113,0.081,0.069,0.094,0.225,0.175,0.106,0.119,0.1,0.1,0.081,0.094,0.344,0.269,0.225,0.175,0.069,0.094,A,,,
300,20171216,0.094,0.087,0.069,0.094,0.087,0.087,0.069,0.087,0.094,0.075,0.125,0.094,0.075,0.138,0.175,0.113,0.581,0.194,0.463,0.394,0.263,0.175,0.194,0.175,0.156,0.169,0.219,0.325,0.188,0.212,0.269,0.644,0.55,0.525,0.375,0.469,0.406,0.219,0.225,0.212,0.225,0.237,0.375,0.406,0.425,0.212,0.094,0.113,A,,,
300,20171217,0.087,0.1,0.113,0.119,0.131,0.106,0.075,0.1,0.106,0.087,0.094,0.106,0.1,0.075,0.138,0.169,0.206,0.194,0.212,0.25,0.269,0.294,0.362,0.344,0.625,0.512,0.556,0.344,0.331,0.356,0.4,0.419,0.275,0.269,0.281,0.244,0.531,0.325,0.344,0.206,0.2,0.15,0.113,0.138,0.144,0.106,0.15,0.125,A,,,
300,20171218,0.063,0.094,0.087,0.063,0.094,0.081,0.075,0.156,0.119,0.069,0.087,0.087,0.081,0.063,0.206,0.306,0.25,0.125,0.119,0.087,0.206,0.319,0.344,0.281,0.225,0.181,0.15,0.094,0.075,0.069,0.094,0.087,0.075,0.106,0.412,0.356,0.269,0.294,0.237,0.25,0.294,0.594,0.256,0.163,0.163,0.138,0.15,0.106,A,,,
300,20171219,0.1,0.087,0.106,0.106,0.081,0.1,0.106,0.1,0.087,0.1,0.113,0.075,0.125,0.169,0.206,0.313,0.194,0.156,0.119,0.181,0.15,0.125,0.119,0.138,0.138,0.119,0.113,0.138,0.163,0.294,0.281,0.294,0.3,0.463,0.519,0.537,0.613,0.694,0.619,0.794,0.55,0.188,0.175,0.181,0.175,0.181,0.106,0.131,A,,,
300,20171220,0.131,0.087,0.106,0.113,0.094,0.081,0.106,0.106,0.094,0.094,0.106,0.1,0.087,0.375,0.263,0.131,0.075,0.1,0.094,0.1,0.081,0.106,0.106,0.087,0.081,0.194,0.375,0.194,0.256,0.263,0.244,0.156,0.15,0.15,0.169,0.275,0.306,0.231,0.45,0.55,0.425,0.138,0.094,0.094,0.087,0.094,0.106,0.081,A,,,
300,20171221,0.075,0.081,0.081,0.087,0.081,0.087,0.075,0.081,0.075,0.069,0.075,0.081,0.113,0.3,0.388,0.081,0.075,0.063,0.075,0.075,0.087,0.075,0.131,0.081,0.069,0.087,0.081,0.081,0.087,0.075,0.094,0.081,0.087,0.081,0.131,0.181,0.212,0.331,0.281,0.306,0.525,0.275,0.25,0.344,0.244,0.1,0.1,0.1,A,,,
300,20171222,0.087,0.075,0.094,0.087,0.087,0.081,0.075,0.081,0.087,0.081,0.087,0.069,0.35,0.244,0.138,0.1,0.087,0.075,0.069,0.087,0.087,0.081,0.081,0.075,0.081,0.087,0.087,0.081,0.075,0.075,0.094,0.094,0.087,0.069,0.163,0.119,0.1,0.125,0.081,0.075,0.263,0.394,0.237,0.231,0.275,0.194,0.144,0.087,A,,,
300,20171223,0.087,0.081,0.081,0.075,0.069,0.081,0.081,0.081,0.081,0.063,0.119,0.075,0.081,0.075,0.131,0.138,0.163,0.206,0.188,0.2,0.644,0.338,0.375,0.662,0.512,0.356,0.275,0.581,0.362,0.344,0.494,0.338,0.25,0.263,0.219,0.344,0.362,0.3,0.506,0.362,0.287,0.15,0.163,0.125,0.163,0.094,0.131,0.087,A,,,
300,20171224,0.125,0.094,0.131,0.094,0.131,0.081,0.119,0.1,0.106,0.1,0.1,0.1,0.106,0.131,0.194,0.138,0.244,0.188,0.325,0.412,0.456,0.6,0.525,0.425,0.212,0.263,0.25,0.231,0.294,0.469,0.475,0.475,0.625,0.362,0.2,0.212,0.469,0.331,0.138,0.138,0.131,0.131,0.375,0.194,0.206,0.175,0.113,0.1,A,,,
300,20171225,0.1,0.087,0.087,0.094,0.1,0.113,0.1,0.1,0.1,0.1,0.094,0.094,0.087,0.087,0.194,0.156,0.194,0.188,0.338,0.231,0.469,0.469,0.163,0.1,0.094,0.094,0.094,0.125,0.1,0.094,0.1,0.1,0.1,0.119,0.094,0.1,0.094,0.094,0.094,0.1,0.113,0.125,0.206,0.294,0.125,0.106,0.1,0.106,A,,,
300,20171226,0.094,0.094,0.094,0.1,0.106,0.1,0.1,0.1,0.081,0.1,0.094,0.1,0.094,0.081,0.113,0.225,0.188,0.2,0.369,0.431,0.406,0.106,0.081,0.075,0.081,0.075,0.075,0.081,0.081,0.087,0.087,0.087,0.081,0.081,0.087,0.081,0.087,0.094,0.087,0.081,0.087,0.35,0.338,0.144,0.138,0.131,0.125,0.087,A,,,
300,20171227,0.094,0.113,0.169,0.094,0.081,0.081,0.119,0.087,0.081,0.081,0.075,0.081,0.081,0.087,0.144,0.2,0.225,0.138,0.15,0.131,0.212,0.138,0.181,0.163,0.294,0.45,0.45,0.506,0.494,0.487,0.5,0.325,0.075,0.075,0.069,0.069,0.075,0.075,0.075,0.081,0.081,0.075,0.075,0.069,0.069,0.075,0.069,0.075,A,,,2.01712E+13
300,20171228,0.075,0.075,0.075,0.075,0.075,0.131,0.113,0.081,0.075,0.069,0.069,0.075,0.069,0.069,0.075,0.075,0.063,0.069,0.113,0.05,0.075,0.075,0.069,0.075,0.069,0.069,0.063,0.069,0.075,0.113,0.063,0.069,0.075,0.069,0.069,0.069,0.069,0.119,0.087,0.069,0.069,0.069,0.075,0.069,0.075,0.063,0.069,0.069,A,,,2.01712E+13
300,20171229,0.069,0.069,0.069,0.069,0.069,0.063,0.063,0.069,0.069,0.069,0.069,0.063,0.063,0.063,0.063,0.063,0.063,0.056,0.063,0.063,0.069,0.063,0.138,0.106,0.075,0.069,0.063,0.069,0.063,0.069,0.069,0.069,0.069,0.063,0.063,0.069,0.063,0.069,0.069,0.063,0.063,0.063,0.063,0.069,0.063,0.069,0.063,0.063,A,,,2.01712E+13
300,20171230,0.056,0.063,0.056,0.056,0.063,0.069,0.063,0.063,0.063,0.063,0.069,0.1,0.081,0.056,0.056,0.063,0.063,0.063,0.069,0.063,0.069,0.063,0.063,0.056,0.056,0.056,0.056,0.063,0.069,0.063,0.069,0.063,0.063,0.063,0.056,0.063,0.063,0.056,0.063,0.056,0.056,0.063,0.056,0.063,0.063,0.056,0.063,0.063,A,,,2.01712E+13
300,20171231,0.063,0.05,0.05,0.063,0.063,0.056,0.063,0.056,0.05,0.05,0.056,0.063,0.063,0.063,0.044,0.056,0.063,0.056,0.063,0.05,0.05,0.056,0.056,0.063,0.063,0.063,0.056,0.05,0.056,0.063,0.063,0.063,0.063,0.106,0.081,0.069,0.069,0.063,0.056,0.063,0.056,0.056,0.063,0.063,0.069,0.063,0.063,0.063,A,,,2.01801E+13
300,20180101,0.063,0.063,0.063,0.05,0.056,0.056,0.063,0.063,0.063,0.063,0.063,0.044,0.156,0.094,0.069,0.056,0.056,0.056,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.056,0.063,0.063,0.063,0.063,0.125,0.331,0.412,0.362,0.35,0.344,0.925,0.331,0.425,0.481,0.212,0.138,0.131,0.087,0.087,0.087,0.087,A,,,2.01801E+13
300,20180102,0.087,0.081,0.138,0.1,0.087,0.087,0.081,0.087,0.113,0.081,0.081,0.081,0.169,0.087,0.156,0.175,0.087,0.081,0.075,0.081,0.075,0.081,0.081,0.087,0.119,0.156,0.087,0.087,0.081,0.087,0.081,0.106,0.081,0.087,0.487,0.394,0.181,0.281,0.237,0.306,0.362,0.369,0.7,0.331,0.169,0.156,0.144,0.15,A,,,2.01801E+13
300,20180103,0.144,0.131,0.113,0.119,0.113,0.113,0.106,0.113,0.119,0.106,0.1,0.1,0.15,0.394,0.412,0.206,0.1,0.094,0.175,0.119,0.106,0.1,0.1,0.094,0.119,0.131,0.1,0.094,0.094,0.106,0.1,0.1,0.1,0.1,0.1,0.106,0.244,0.15,0.212,0.506,0.588,0.256,0.106,0.081,0.087,0.087,0.081,0.081,A,,,2.01801E+13
300,20180104,0.087,0.081,0.069,0.069,0.081,0.113,0.081,0.081,0.075,0.075,0.075,0.094,0.119,0.113,0.275,0.294,0.075,0.075,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.075,0.075,0.075,0.081,0.081,0.081,0.081,0.081,0.087,0.087,0.1,0.087,0.087,0.1,0.081,0.075,0.606,0.263,0.188,0.163,0.1,0.106,0.206,A,,,2.01801E+13
300,20180105,0.119,0.087,0.087,0.081,0.081,0.081,0.081,0.081,0.087,0.081,0.081,0.119,0.275,0.269,0.237,0.125,0.081,0.081,0.081,0.081,0.087,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.087,0.087,0.087,0.375,0.406,0.356,0.369,0.375,0.381,0.375,0.325,0.2,0.163,0.144,0.138,0.144,0.131,A,,,2.01801E+13
300,20180106,0.1,0.081,0.081,0.087,0.081,0.087,0.081,0.081,0.081,0.081,0.087,0.081,0.175,0.1,0.125,0.194,0.188,0.506,0.206,0.194,0.169,0.294,0.55,0.4,0.656,0.4,0.375,0.4,0.494,0.487,1.006,1.781,1.144,0.575,0.481,0.563,0.619,0.762,0.625,0.6,0.606,0.606,0.394,0.281,0.275,0.263,0.244,0.244,A,,,2.01801E+13
300,20180107,0.225,0.2,0.188,0.194,0.188,0.188,0.194,0.194,0.194,0.194,0.2,0.194,0.194,0.188,0.225,0.3,0.506,0.306,0.325,0.319,0.175,0.144,0.45,0.412,0.206,0.338,0.356,0.287,0.294,0.319,0.319,0.287,0.25,0.313,0.319,0.113,0.113,0.113,0.106,0.106,0.106,0.1,0.131,0.275,0.125,0.094,0.094,0.087,A,,,2.01801E+13
300,20180108,0.087,0.081,0.087,0.087,0.081,0.087,0.081,0.075,0.075,0.075,0.081,0.081,0.1,0.163,0.206,0.263,0.094,0.081,0.081,0.081,0.081,0.087,0.106,0.081,0.081,0.081,0.081,0.075,0.106,0.075,0.081,0.087,0.075,0.1,0.25,0.313,0.3,0.3,0.231,0.494,0.556,0.144,0.138,0.113,0.1,0.1,0.1,0.1,A,,,2.01801E+13
300,20180109,0.1,0.087,0.094,0.087,0.094,0.1,0.1,0.094,0.1,0.094,0.094,0.094,0.125,0.144,0.263,0.225,0.181,0.156,0.138,0.106,0.106,0.1,0.1,0.094,0.1,0.094,0.094,0.094,0.1,0.094,0.094,0.087,0.094,0.156,0.25,0.231,0.25,0.256,0.281,0.706,0.412,0.138,0.119,0.113,0.106,0.094,0.094,0.087,A,,,2.01801E+13
300,20180110,0.094,0.081,0.087,0.081,0.081,0.081,0.087,0.075,0.075,0.087,0.144,0.075,0.156,0.531,0.531,0.313,0.094,0.094,0.087,0.094,0.087,0.1,0.094,0.106,0.113,0.188,0.1,0.1,0.1,0.106,0.1,0.106,0.119,0.125,0.094,0.113,0.1,0.1,0.1,0.081,0.294,0.537,0.313,0.212,0.169,0.15,0.15,0.144,A,,,2.01801E+13
300,20180111,0.1,0.081,0.1,0.106,0.094,0.094,0.094,0.1,0.087,0.094,0.087,0.144,0.294,0.1,0.156,0.175,0.1,0.1,0.113,0.1,0.094,0.094,0.094,0.081,0.094,0.094,0.094,0.1,0.1,0.1,0.1,0.1,0.094,0.119,0.281,0.269,0.331,0.506,0.425,0.644,0.556,0.281,0.15,0.156,0.15,0.15,0.144,0.087,A,,,2.01801E+13
300,20180112,0.087,0.087,0.094,0.094,0.087,0.087,0.087,0.087,0.094,0.087,0.081,0.119,0.275,0.306,0.25,0.144,0.113,0.113,0.106,0.113,0.113,0.113,0.106,0.1,0.106,0.106,0.106,0.1,0.1,0.106,0.119,0.113,0.106,0.119,0.2,0.2,0.169,0.156,0.225,0.594,0.4,0.181,0.125,0.106,0.081,0.081,0.087,0.087,A,,,2.01801E+13
300,20180113,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.075,0.081,0.094,0.081,0.075,0.087,0.1,0.163,0.319,0.212,0.331,0.444,0.231,0.2,0.6,0.219,0.481,0.419,0.669,0.444,0.4,0.281,0.212,0.212,0.206,0.212,0.212,0.206,0.131,0.163,0.144,0.138,0.125,0.113,0.106,0.294,0.175,0.138,0.081,0.1,0.106,A,,,2.01801E+13
300,20180114,0.1,0.1,0.087,0.087,0.106,0.094,0.1,0.094,0.087,0.081,0.087,0.1,0.094,0.094,0.175,0.169,0.206,0.325,0.306,0.194,0.206,0.3,0.113,0.119,0.212,0.225,0.325,0.206,0.212,0.287,0.406,0.313,0.35,0.25,0.237,0.338,0.338,0.294,0.244,0.362,0.838,0.219,0.075,0.113,0.069,0.094,0.075,0.087,A,,,2.01801E+13
300,20180115,0.087,0.075,0.138,0.131,0.081,0.081,0.075,0.1,0.069,0.094,0.094,0.113,0.156,0.119,0.256,0.188,0.094,0.087,0.05,0.1,0.063,0.094,0.075,0.075,0.081,0.075,0.075,0.081,0.081,0.087,0.113,0.056,0.087,0.069,0.113,0.169,0.338,0.588,0.512,0.75,0.281,0.131,0.113,0.119,0.087,0.069,0.106,0.075,A,,,2.01801E+13
300,20180116,0.087,0.087,0.081,0.081,0.069,0.1,0.063,0.069,0.106,0.069,0.069,0.094,0.113,0.237,0.537,0.113,0.1,0.069,0.106,0.087,0.087,0.094,0.087,0.094,0.087,0.087,0.119,0.081,0.087,0.113,0.081,0.175,0.131,0.206,0.381,0.319,0.325,0.331,0.444,0.481,0.625,0.362,0.144,0.156,0.169,0.125,0.106,0.1,A,,,2.01801E+13
300,20180117,0.087,0.131,0.1,0.094,0.106,0.094,0.1,0.1,0.094,0.1,0.1,0.094,0.263,0.3,0.369,0.106,0.081,0.1,0.113,0.075,0.094,0.113,0.087,0.081,0.119,0.1,0.081,0.106,0.094,0.094,0.1,0.1,0.138,0.113,0.094,0.106,0.081,0.1,0.219,0.669,0.969,0.3,0.2,0.219,0.15,0.163,0.144,0.094,A,,,2.01801E+13
300,20180118,0.119,0.094,0.119,0.087,0.087,0.125,0.094,0.144,0.2,0.131,0.119,0.169,0.169,0.356,0.406,0.113,0.113,0.1,0.125,0.1,0.106,0.138,0.106,0.106,0.113,0.106,0.119,0.113,0.113,0.331,0.331,0.35,0.344,0.487,0.6,0.581,0.581,1.013,1.038,0.963,0.412,0.206,0.181,0.131,0.175,0.15,0.106,0.081,A,,,2.01801E+13
300,20180119,0.087,0.113,0.075,0.087,0.081,0.1,0.069,0.106,0.1,0.075,0.175,0.156,0.231,0.256,0.087,0.087,0.087,0.075,0.106,0.081,0.081,0.1,0.081,0.094,0.081,0.081,0.113,0.081,0.087,0.144,0.1,0.106,0.113,0.113,0.219,0.3,0.338,0.313,0.412,0.75,0.769,0.4,0.2,0.194,0.163,0.156,0.163,0.119,A,,,2.01801E+13
300,20180120,0.113,0.075,0.1,0.087,0.081,0.106,0.075,0.094,0.081,0.081,0.1,0.075,0.1,0.087,0.175,0.175,0.287,0.662,0.75,0.244,0.225,0.206,0.231,0.219,0.194,0.219,0.269,0.25,0.188,0.194,0.188,0.181,0.206,0.181,0.181,0.2,0.169,0.2,0.181,0.181,0.2,0.231,0.269,0.138,0.131,0.144,0.119,0.144,A,,,2.01801E+13
300,20180121,0.087,0.081,0.106,0.094,0.138,0.087,0.087,0.094,0.075,0.1,0.1,0.081,0.094,0.069,0.144,0.244,0.325,0.119,0.119,0.113,0.081,0.106,0.094,0.569,0.575,0.481,0.463,0.406,0.681,0.425,0.444,0.45,0.769,0.544,0.475,0.456,0.631,0.569,0.6,0.581,0.512,0.256,0.169,0.2,0.163,0.175,0.163,0.125,A,,,2.01801E+13
300,20180122,0.131,0.1,0.113,0.1,0.106,0.119,0.094,0.119,0.1,0.1,0.119,0.131,0.319,0.212,0.175,0.087,0.087,0.087,0.094,0.094,0.075,0.131,0.056,0.081,0.087,0.081,0.131,0.106,0.075,0.106,0.069,0.1,0.075,0.087,0.087,0.131,0.056,0.113,0.444,0.531,0.4,0.419,0.325,0.219,0.212,0.163,0.087,0.087,A,,,2.01801E+13
300,20180123,0.081,0.081,0.075,0.075,0.081,0.069,0.075,0.081,0.25,0.125,0.069,0.069,0.081,0.063,0.063,0.05,0.056,0.063,0.063,0.063,0.056,0.056,0.056,0.056,0.069,0.063,0.063,0.063,0.063,0.063,0.069,0.069,0.075,0.069,0.063,0.069,0.087,0.069,0.063,0.063,0.063,0.063,0.056,0.056,0.063,0.063,0.063,0.063,A,,,2.01801E+13
300,20180124,0.106,0.075,0.056,0.063,0.063,0.069,0.094,0.056,0.056,0.063,0.063,0.044,0.056,0.063,0.063,0.056,0.05,0.056,0.056,0.063,0.063,0.056,0.156,0.081,0.063,0.056,0.063,0.063,0.063,0.069,0.069,0.063,0.063,0.063,0.069,0.063,0.075,0.063,0.056,0.056,0.063,0.063,0.069,0.063,0.069,0.063,0.063,0.063,A,,,2.01801E+13
300,20180125,0.063,0.063,0.056,0.056,0.056,0.063,0.063,0.069,0.063,0.069,0.056,0.056,0.056,0.05,0.063,0.063,0.069,0.063,0.063,0.063,0.063,0.056,0.1,0.075,0.063,0.069,0.063,0.069,0.063,0.069,0.069,0.069,0.069,0.069,0.056,0.069,0.063,0.069,0.069,0.069,0.069,0.075,0.075,0.075,0.063,0.063,0.063,0.063,A,,,2.01801E+13
300,20180126,0.075,0.069,0.069,0.069,0.063,0.075,0.063,0.063,0.063,0.056,0.063,0.075,0.069,0.069,0.063,0.069,0.063,0.063,0.063,0.056,0.063,0.069,0.063,0.069,0.069,0.075,0.069,0.063,0.063,0.063,0.063,0.075,0.069,0.075,0.069,0.075,0.075,0.075,0.069,0.063,0.063,0.063,0.075,0.075,0.094,0.1,0.075,0.069,A,,,2.01801E+13
300,20180127,0.063,0.063,0.069,0.119,0.119,0.081,0.069,0.063,0.063,0.063,0.063,0.069,0.069,0.069,0.063,0.069,0.069,0.069,0.069,0.063,0.063,0.056,0.063,0.069,0.069,0.069,0.069,0.069,0.069,0.075,0.075,0.069,0.063,0.069,0.069,0.075,0.069,0.081,0.069,0.075,0.075,0.081,0.081,0.075,0.069,0.075,0.069,0.069,A,,,2.01801E+13
300,20180128,0.075,0.063,0.069,0.069,0.081,0.075,0.075,0.075,0.069,0.063,0.069,0.069,0.069,0.069,0.069,0.075,0.075,0.075,0.075,0.106,0.075,0.069,0.069,0.075,0.075,0.075,0.075,0.075,0.075,0.081,0.081,0.075,0.075,0.075,0.075,0.075,0.081,0.081,0.081,0.081,0.075,0.075,0.081,0.081,0.081,0.081,0.081,0.075,A,,,2.01801E+13
300,20180129,0.081,0.081,0.081,0.081,0.081,0.081,0.075,0.075,0.081,0.081,0.081,0.063,0.15,0.094,0.087,0.087,0.075,0.081,0.075,0.081,0.081,0.075,0.075,0.069,0.069,0.075,0.075,0.081,0.069,0.075,0.075,0.075,0.081,0.081,0.081,0.075,0.075,0.075,0.081,0.081,0.069,0.106,0.087,0.069,0.069,0.075,0.075,0.081,A,,,2.01801E+13
300,20180130,0.069,0.069,0.063,0.063,0.063,0.075,0.063,0.069,0.069,0.069,0.075,0.056,0.056,0.056,0.056,0.069,0.069,0.063,0.063,0.063,0.063,0.056,0.063,0.056,0.063,0.063,0.069,0.063,0.063,0.063,0.063,0.056,0.056,0.056,0.063,0.063,0.063,0.069,0.063,0.063,0.05,0.056,0.05,0.063,0.063,0.069,0.056,0.063,A,,,2.01801E+13
300,20180131,0.056,0.05,0.05,0.056,0.063,0.063,0.063,0.056,0.056,0.044,0.056,0.056,0.056,0.063,0.056,0.1,0.069,0.056,0.056,0.056,0.063,0.056,0.063,0.05,0.05,0.063,0.056,0.056,0.063,0.056,0.056,0.05,0.056,0.063,0.063,0.056,0.056,0.063,0.056,0.05,0.05,0.063,0.056,0.1,0.119,0.069,0.063,0.056,A,,,2.01802E+13
300,20180201,0.05,0.05,0.075,0.044,0.056,0.056,0.056,0.056,0.056,0.044,0.05,0.056,0.056,0.05,0.056,0.056,0.056,0.05,0.056,0.056,0.044,0.05,0.056,0.056,0.063,0.056,0.056,0.063,0.044,0.05,0.056,0.056,0.063,0.056,0.069,0.063,0.063,0.081,0.075,0.056,0.063,0.056,0.063,0.063,0.056,0.063,0.063,0.05,A,,,2.01802E+13
300,20180202,0.05,0.056,0.063,0.056,0.056,0.063,0.063,0.05,0.05,0.05,0.063,0.056,0.056,0.056,0.044,0.05,0.056,0.063,0.063,0.063,0.056,0.05,0.05,0.056,0.056,0.063,0.056,0.063,0.063,0.063,0.056,0.05,0.056,0.063,0.063,0.063,0.069,0.063,0.063,0.063,0.056,0.056,0.056,0.063,0.063,0.063,0.063,0.063,A,,,2.01802E+13
300,20180203,0.063,0.063,0.056,0.056,0.05,0.063,0.056,0.063,0.063,0.063,0.056,0.069,0.081,0.069,0.063,0.063,0.063,0.056,0.056,0.05,0.05,0.063,0.069,0.063,0.056,0.063,0.063,0.063,0.056,0.069,0.069,0.069,0.056,0.069,0.075,0.087,0.094,0.087,0.087,0.087,0.194,0.338,0.269,0.125,0.125,0.125,0.125,0.169,A,,,2.01802E+13
300,20180204,0.144,0.081,0.075,0.069,0.069,0.069,0.075,0.075,0.075,0.087,0.069,0.075,0.075,0.069,0.063,0.063,0.075,0.419,0.381,0.287,0.287,0.581,0.237,0.294,0.381,0.456,0.5,0.394,0.181,0.175,0.175,0.181,0.219,0.4,0.344,0.475,0.313,0.369,0.438,0.563,0.613,0.456,0.369,0.188,0.131,0.131,0.087,0.081,A,,,2.01802E+13
300,20180205,0.087,0.094,0.1,0.087,0.087,0.075,0.075,0.081,0.094,0.087,0.087,0.075,0.075,0.706,0.5,0.106,0.094,0.144,0.156,0.106,0.125,0.1,0.094,0.106,0.1,0.094,0.087,0.094,0.094,0.1,0.106,0.1,0.1,0.106,0.256,0.362,0.431,0.6,0.769,0.475,0.412,0.219,0.206,0.169,0.15,0.113,0.113,0.106,A,,,2.01802E+13
300,20180206,0.1,0.113,0.106,0.113,0.106,0.106,0.156,0.106,0.175,0.206,0.306,0.394,0.819,0.675,0.537,0.169,0.163,0.125,0.125,0.125,0.131,0.131,0.131,0.131,0.131,0.125,0.131,0.138,0.138,0.125,0.131,0.131,0.163,0.144,0.431,0.5,0.419,0.45,0.506,0.556,0.362,0.206,0.175,0.169,0.163,0.156,0.131,0.087,A,,,2.01802E+13
300,20180207,0.087,0.087,0.131,0.131,0.087,0.081,0.075,0.075,0.081,0.081,0.087,0.087,0.087,0.075,0.212,0.163,0.169,0.094,0.087,0.094,0.081,0.081,0.169,0.125,0.087,0.094,0.094,0.087,0.087,0.087,0.131,0.113,0.169,0.225,0.225,0.194,0.2,0.206,0.206,0.256,0.512,0.463,0.388,0.3,0.237,0.15,0.156,0.15,A,,,2.01802E+13
300,20180208,0.106,0.094,0.087,0.087,0.087,0.081,0.094,0.106,0.087,0.087,0.087,0.169,0.094,0.181,0.212,0.219,0.075,0.081,0.087,0.094,0.087,0.087,0.087,0.081,0.081,0.087,0.087,0.087,0.087,0.094,0.194,0.419,0.419,0.412,0.531,0.338,0.344,0.394,0.681,0.431,0.388,0.181,0.2,0.2,0.263,0.237,0.131,0.1,A,,,2.01802E+13
300,20180209,0.094,0.1,0.1,0.106,0.138,0.119,0.106,0.106,0.1,0.106,0.094,0.094,0.1,0.344,0.338,0.106,0.1,0.106,0.106,0.1,0.094,0.094,0.094,0.106,0.1,0.106,0.106,0.1,0.094,0.094,0.1,0.1,0.144,0.119,0.35,0.331,0.338,0.406,0.412,0.6,0.675,0.35,0.138,0.081,0.125,0.081,0.081,0.081,A,,,2.01802E+13
